yr;regionos;aaidx3c;aaidx5c_loc;aampwr;aalpwr;impdec;impelec;trustfedgov;truststgov;trustcitygov;eval_presfpv3;eval_preffpv3;eval_govfpv3;age_std;educ_std;tid_rel_std;inchhpc_std;gender2;ptyidPT;ptyvpres3;region
2013;SE;;;All;;All Levels;Federal Government;1.0;1.0;3.0;1.0;3.0;1.0;1.2248927195311747;-1.5284583494999244;-0.0196621934150469;-0.2171469990006952;1;0;PT/Lula;SE
2013;SE;Decentralist;Localist;Major;Governor;Federal Government;Local Government;3.0;0.0;3.0;3.0;3.0;1.0;0.7813703070509569;-0.7466075931517427;-0.0196621934150469;-0.4381439570396706;0;1;PT/Lula;SE
2013;SE;Decentralist;Regionalist;Governor;No one;Federal Government;Federal Government;0.0;2.0;0.0;1.0;2.0;1.0;0.5912892731308635;0.8170939195446204;-1.2583803785630037;-0.3000198223550191;1;0;Others;SE
2013;SE;Decentralist;Regionalist;Governor;Major;Local Government;State Government;2.0;2.0;2.0;1.0;1.0;3.0;-1.0560796875099452;0.8170939195446204;-0.0196621934150469;;0;0;;SE
2013;SE;;;No one;All;Local Government;Federal Government;1.0;1.0;1.0;1.0;1.0;1.0;0.0210461713705836;1.598944675892802;-0.0196621934150469;0.2800899411252477;1;0;Others;SE
2013;SE;;;No one;Governor;Federal Government;Federal Government;3.0;3.0;3.0;3.0;3.0;3.0;0.9080909963310192;-0.7466075931517427;-0.0196621934150469;0.1143442944166;0;0;PT/Lula;SE
2013;SE;Decentralist;Regionalist;Governor;Major;Federal Government;Federal Government;3.0;3.0;1.0;3.0;1.0;1.0;1.8584961659314856;-1.5284583494999244;-0.0196621934150469;-0.3828926457093429;0;1;PT/Lula;SE
2013;SE;;;No one;Major;Federal Government;Federal Government;0.0;0.0;0.0;1.0;1.0;1.0;0.5912892731308635;0.8170939195446204;1.2190559917329098;0.1143442944166;1;1;PT/Lula;SE
2013;SE;;;President and Governor;Major;Federal Government;Federal Government;1.0;1.0;1.0;3.0;2.0;2.0;0.7813703070509569;-0.7466075931517427;-0.0196621934150469;0.1143442944166;1;0;PT/Lula;SE
2013;SE;Decentralist;Regionalist;Governor;President;Federal Government;State Government;1.0;3.0;1.0;1.0;1.0;2.0;-0.6759176196697585;0.8170939195446204;-0.0196621934150469;-0.0928377639692095;1;0;PT/Lula;SE
2013;SE;;;No one;All;All Levels;All Levels;1.0;1.0;1.0;2.0;2.0;1.0;1.1615323748911437;-0.7466075931517427;-0.0196621934150469;-0.0928377639692095;0;0;;SE
2013;SE;Decentralist;Regionalist;Governor;President;Federal Government;Federal Government;3.0;3.0;3.0;2.0;3.0;3.0;0.274487549930708;-1.5284583494999244;-1.2583803785630037;-0.4367599808896534;1;0;PT/Lula;SE
2013;SE;Centralist;Centralist;President;No one;Local Government;All Levels;3.0;3.0;3.0;3.0;3.0;3.0;0.9080909963310192;-0.7466075931517427;;-0.4334450679554805;1;1;PT/Lula;SE
2013;SE;;;Governor;;Federal Government;Federal Government;1.0;1.0;1.0;2.0;1.0;2.0;0.4012082392107703;0.0352431631964388;-0.0196621934150469;-0.1066526636223752;1;0;PT/Lula;SE
2013;SE;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;2.0;1.0;2.0;3.0;2.0;2.0;2.048577199851579;0.0352431631964388;-0.0196621934150469;0.3215263528024096;0;0;;SE
2013;CO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;1.0;1.0;1.0;2.0;2.0;1.0;0.0210461713705836;-0.7466075931517427;-0.0196621934150469;-0.1618956876703676;0;1;PT/Lula;CO
2013;CO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;2.0;2.0;2.0;2.0;2.0;2.0;-1.499602099990163;0.8170939195446204;-1.2583803785630037;-0.0514013522920476;0;0;;CO
2013;CO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;2.0;1.0;2.0;2.0;2.0;2.0;0.5912892731308635;0.0352431631964388;-0.0196621934150469;-0.5817874217597201;1;0;PT/Lula;CO
2013;CO;Decentralist;Localist;Major;President;Local Government;Local Government;1.0;1.0;1.0;2.0;3.0;3.0;-0.5491969303896963;0.8170939195446204;-0.0196621934150469;0.1143442944166;0;0;PT/Lula;CO
2013;CO;Status Quo;Status Quo;No one;No one;All Levels;Local Government;3.0;3.0;3.0;3.0;3.0;3.0;1.4783340980912991;-1.5284583494999244;-0.0196621934150469;-0.4657654690636668;0;0;PT/Lula;CO
2013;CO;Decentralist;Localist;Major;Governor;Local Government;Federal Government;1.0;0.0;3.0;2.0;3.0;1.0;-0.4858365857496651;0.8170939195446204;-0.0196621934150469;0.1143442944166;0;0;PT/Lula;CO
2013;CO;Decentralist;Localist;Major;No one;Federal Government;Federal Government;1.0;2.0;2.0;2.0;2.0;2.0;-1.499602099990163;0.0352431631964388;-0.0196621934150469;-0.2171469990006952;0;0;PT/Lula;CO
2013;CO;Decentralist;Decentralist;No one;President;Local Government;Federal Government;1.0;1.0;0.0;1.0;1.0;1.0;1.7317754766514235;-0.7466075931517427;1.2190559917329098;;0;0;;CO
2013;CO;Decentralist;Regionalist;Governor;Major;Local Government;Local Government;2.0;2.0;2.0;1.0;2.0;2.0;-1.0560796875099452;0.8170939195446204;-0.0196621934150469;1.7718007615030769;0;0;;CO
2013;CO;;;Major;;Federal Government;Federal Government;3.0;2.0;3.0;3.0;2.0;2.0;0.2111272052906769;1.598944675892802;-0.0196621934150469;0.3215263528024096;1;1;PT/Lula;CO
2013;CO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;2.0;2.0;2.0;2.0;2.0;2.0;-0.6759176196697585;1.598944675892802;-0.0196621934150469;0.3905842765035676;1;0;Others;CO
2013;CO;;;No one;Major;Local Government;Local Government;2.0;2.0;1.0;3.0;1.0;2.0;-0.6125572750297273;0.8170939195446204;2.4577741768808665;-0.3000198223550191;1;0;;CO
2013;CO;Status Quo;Status Quo;No one;No one;Local Government;Federal Government;3.0;3.0;;3.0;1.0;3.0;0.1477668606506458;-0.7466075931517427;-1.2583803785630037;-0.0928377639692095;0;1;PT/Lula;CO
2013;CO;Decentralist;Regionalist;Governor;Major;State Government;Local Government;1.0;3.0;1.0;;2.0;3.0;0.274487549930708;-1.5284583494999244;1.2190559917329098;;1;0;;CO
2013;CO;Decentralist;Localist;Major;Governor;Federal Government;Federal Government;0.0;0.0;0.0;2.0;1.0;1.0;-0.8026383089498207;0.0352431631964388;-0.0196621934150469;-0.2378652048392762;1;0;PT/Lula;CO
2013;CO;Status Quo;Status Quo;No one;No one;State Government;Federal Government;2.0;2.0;1.0;1.0;2.0;2.0;-1.499602099990163;0.0352431631964388;-0.0196621934150469;-0.1618956876703676;0;1;PT/Lula;CO
2013;CO;;;No one;Governor;Federal Government;Federal Government;3.0;1.0;1.0;3.0;1.0;2.0;-0.8026383089498207;0.8170939195446204;2.4577741768808665;-0.4657654690636668;1;0;PT/Lula;CO
2013;CO;Status Quo;Status Quo;No one;No one;;State Government;3.0;3.0;3.0;3.0;3.0;3.0;-0.2957555518295718;-1.5284583494999244;-1.2583803785630037;-0.5739145035410593;1;0;PT/Lula;CO
2013;CO;;;President and Major;No one;Federal Government;;3.0;3.0;3.0;1.0;1.0;1.0;0.7180099624109259;-1.5284583494999244;-0.0196621934150469;-0.3276413343790152;0;1;PT/Lula;CO
2013;CO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;3.0;3.0;2.0;3.0;3.0;;-1.689683133910256;0.0352431631964388;-1.2583803785630037;-0.515489163076261;0;0;;CO
2013;CO;Centralist;Centralist;President;No one;State Government;Local Government;1.0;3.0;1.0;3.0;2.0;2.0;1.2882530641712058;-0.7466075931517427;-0.0196621934150469;;1;0;PT/Lula;CO
2013;CO;;;President and Major;No one;Federal Government;Federal Government;2.0;2.0;2.0;2.0;2.0;2.0;-0.9293589982298828;0.8170939195446204;-0.0196621934150469;-0.5279200865794097;1;0;PT/Lula;CO
2013;CO;;;No one;Major;All Levels;Federal Government;3.0;3.0;1.0;3.0;1.0;3.0;0.1477668606506458;0.8170939195446204;-0.0196621934150469;0.2800899411252477;0;0;;CO
2013;CO;Centralist;Centralist;President;No one;Local Government;State Government;3.0;2.0;3.0;2.0;3.0;2.0;-0.8026383089498207;-0.7466075931517427;1.2190559917329098;-0.3828926457093429;0;0;;CO
2013;CO;;;All;No one;Local Government;Federal Government;3.0;3.0;3.0;3.0;2.0;3.0;0.1477668606506458;-1.5284583494999244;1.2190559917329098;-0.1525061967843227;1;0;PT/Lula;CO
2013;CO;Status Quo;Status Quo;No one;No one;All Levels;All Levels;2.0;2.0;2.0;3.0;2.0;2.0;0.0844065160106147;1.598944675892802;-0.0196621934150469;1.219312510046806;1;0;PT/Lula;CO
2013;CO;Centralist;Centralist;President;Major;Federal Government;Local Government;2.0;1.0;0.0;2.0;1.0;1.0;-1.1194400321499762;0.0352431631964388;-0.0196621934150469;-0.2171469990006952;0;0;PSDB/DEM;CO
2013;CO;Decentralist;Localist;Major;President;Local Government;Local Government;0.0;0.0;0.0;1.0;1.0;1.0;-1.1194400321499762;0.8170939195446204;-0.0196621934150469;-0.2585834106778572;0;0;PT/Lula;CO
2013;CO;;;Major;;Federal Government;Local Government;1.0;1.0;1.0;1.0;;1.0;-0.3591158964696029;-0.7466075931517427;-0.0196621934150469;-0.5486382924179906;0;0;PT/Lula;CO
2013;CO;Centralist;Centralist;President;No one;Federal Government;Federal Government;0.0;3.0;3.0;3.0;1.0;3.0;-1.3728814107101006;-1.5284583494999244;-1.2583803785630037;;1;0;PT/Lula;CO
2013;CO;;;No one;Governor;Local Government;Local Government;2.0;1.0;1.0;2.0;1.0;1.0;0.0210461713705836;0.8170939195446204;-0.0196621934150469;0.3215263528024096;1;0;PT/Lula;CO
2013;CO;Decentralist;Localist;Major;Governor;All Levels;All Levels;1.0;1.0;1.0;1.0;1.0;1.0;0.844730651690988;-1.5284583494999244;-1.2583803785630037;-0.4036108515479239;1;0;PT/Lula;CO
2013;CO;Status Quo;Status Quo;No one;No one;Local Government;State Government;2.0;2.0;2.0;3.0;2.0;3.0;-1.3728814107101006;0.8170939195446204;-0.0196621934150469;-0.1342741756463714;1;0;PT/Lula;CO
2013;CO;Centralist;Centralist;President;Major;Federal Government;Federal Government;1.0;1.0;1.0;3.0;2.0;2.0;0.274487549930708;0.0352431631964388;-1.2583803785630037;-0.341456234032181;0;0;PT/Lula;CO
2013;CO;;;No one;Major;Federal Government;Federal Government;2.0;1.0;1.0;2.0;2.0;2.0;-1.1194400321499762;0.0352431631964388;-1.2583803785630037;0.00384995903828;0;0;PT/Lula;CO
2013;CO;;;;;;;1.0;1.0;1.0;2.0;1.0;2.0;1.2882530641712058;-0.7466075931517427;-0.0196621934150469;;1;0;PSDB/DEM;CO
2013;CO;Decentralist;Regionalist;Governor;Major;Federal Government;State Government;3.0;3.0;0.0;3.0;1.0;2.0;0.4645685838508014;-1.5284583494999244;1.2190559917329098;-0.1342741756463714;0;0;PT/Lula;CO
2013;CO;Centralist;Centralist;President;Major;Federal Government;Federal Government;3.0;3.0;3.0;3.0;2.0;2.0;1.5416944427313302;-0.7466075931517427;-0.0196621934150469;-0.4795803687168325;0;1;PT/Lula;CO
2013;CO;Decentralist;Localist;Major;No one;State Government;Federal Government;1.0;1.0;1.0;2.0;2.0;2.0;-1.2461607214300383;0.8170939195446204;-1.2583803785630037;-0.4450472632250858;1;1;PT/Lula;CO
2013;CO;Status Quo;Status Quo;No one;No one;All Levels;All Levels;1.0;0.0;1.0;2.0;1.0;2.0;-1.1194400321499762;0.0352431631964388;-0.0196621934150469;0.1143442944166;0;0;PT/Lula;CO
2013;CO;;;No one;All;Federal Government;Federal Government;3.0;1.0;1.0;3.0;1.0;1.0;1.4783340980912991;-0.7466075931517427;-0.0196621934150469;-0.4367599808896534;0;0;PT/Lula;CO
2013;CO;Decentralist;Localist;Major;No one;State Government;State Government;1.0;2.0;2.0;1.0;2.0;2.0;0.4645685838508014;0.8170939195446204;-0.0196621934150469;0.3215263528024096;1;0;;CO
2013;CO;Decentralist;Regionalist;Governor;No one;Federal Government;Federal Government;3.0;3.0;2.0;3.0;2.0;3.0;0.6546496177708947;0.8170939195446204;-0.0196621934150469;-0.2171469990006952;0;0;PT/Lula;CO
2013;CO;;;No one;Major;All Levels;Federal Government;1.0;1.0;0.0;2.0;1.0;1.0;-1.3728814107101006;0.0352431631964388;2.4577741768808665;-0.0928377639692095;1;0;;CO
2013;CO;Decentralist;Localist;Major;Governor;Federal Government;Local Government;3.0;0.0;1.0;2.0;1.0;1.0;0.274487549930708;-0.7466075931517427;-0.0196621934150469;-0.4381439570396706;1;0;PT/Lula;CO
2013;CO;Decentralist;Localist;Major;Governor;Federal Government;Federal Government;3.0;3.0;3.0;3.0;3.0;1.0;-0.5491969303896963;0.0352431631964388;-1.2583803785630037;-0.5072018807408287;1;0;PT/Lula;CO
2013;CO;Centralist;Centralist;President;No one;Local Government;Federal Government;2.0;2.0;2.0;3.0;2.0;2.0;-0.1056745179094785;-0.7466075931517427;-0.0196621934150469;-0.1066526636223752;0;1;PT/Lula;CO
2013;CO;;;No one;All;All Levels;Federal Government;3.0;3.0;1.0;1.0;2.0;;-1.3728814107101006;-0.7466075931517427;-0.0196621934150469;-0.5762598044419868;1;0;;CO
2013;CO;Decentralist;Localist;Major;Governor;State Government;State Government;3.0;2.0;2.0;2.0;1.0;2.0;0.274487549930708;0.0352431631964388;-0.0196621934150469;-0.5486382924179906;0;0;PT/Lula;CO
2013;CO;Decentralist;Localist;Major;No one;Local Government;All Levels;2.0;3.0;2.0;3.0;3.0;3.0;0.1477668606506458;0.8170939195446204;-0.0196621934150469;0.9430725279598384;1;0;PT/Lula;CO
2013;CO;;;Major;;Federal Government;State Government;3.0;3.0;0.0;3.0;1.0;1.0;1.2248927195311747;-1.5284583494999244;-0.0196621934150469;-0.3828926457093429;1;0;PT/Lula;CO
2013;CO;;;;;All Levels;All Levels;1.0;1.0;1.0;1.0;1.0;1.0;0.7813703070509569;-1.5284583494999244;1.2190559917329098;-0.6453260154254802;1;0;PT/Lula;CO
2013;CO;;;Governor;;Federal Government;;;2.0;2.0;2.0;;;0.9080909963310192;0.8170939195446204;;-0.7143839391266382;0;0;PT/Lula;CO
2013;CO;Status Quo;Status Quo;No one;No one;Federal Government;All Levels;3.0;2.0;2.0;3.0;3.0;3.0;0.9714513409710502;0.8170939195446204;-0.0196621934150469;0.3215263528024096;1;0;PSDB/DEM;CO
2013;CO;Status Quo;Status Quo;No one;No one;Federal Government;Local Government;2.0;1.0;1.0;3.0;2.0;2.0;-0.9293589982298828;0.8170939195446204;-0.0196621934150469;-0.5762598044419868;1;0;PT/Lula;CO
2013;CO;Status Quo;Status Quo;No one;No one;Local Government;Federal Government;2.0;2.0;2.0;2.0;3.0;2.0;0.9080909963310192;1.598944675892802;-0.0196621934150469;0.3215263528024096;0;0;PT/Lula;CO
2013;NO;;;President;;;Federal Government;3.0;;;3.0;1.0;;0.6546496177708947;-1.5284583494999244;2.4577741768808665;-0.4657654690636668;1;0;PT/Lula;NO
2013;NO;Status Quo;Status Quo;No one;No one;Local Government;Local Government;1.0;1.0;1.0;1.0;1.0;1.0;-1.4362417553501317;1.598944675892802;-2.4970985637109604;0.6668325458728708;1;0;Others;NO
2013;NO;Centralist;Centralist;President;Major;Federal Government;Federal Government;3.0;0.0;0.0;2.0;1.0;1.0;-0.7392779643097895;0.8170939195446204;-0.0196621934150469;-0.5320637277471258;1;0;PT/Lula;NO
2013;NO;;;President;;Federal Government;All Levels;1.0;2.0;2.0;2.0;1.0;2.0;-0.5491969303896963;-0.7466075931517427;-0.0196621934150469;0.7358904695740288;1;0;PSDB/DEM;NO
2013;NO;;;President and Governor;Major;Federal Government;Federal Government;2.0;1.0;1.0;2.0;;2.0;0.5279289284908325;0.0352431631964388;-0.0196621934150469;0.9430725279598384;0;0;PT/Lula;NO
2013;NO;;;Major;;All Levels;Federal Government;1.0;1.0;1.0;2.0;1.0;1.0;-0.7392779643097895;-0.7466075931517427;-0.0196621934150469;-0.5755719600081458;1;1;;NO
2013;NO;;;President and Governor;No one;Federal Government;Federal Government;3.0;2.0;2.0;3.0;2.0;2.0;-0.2957555518295718;0.8170939195446204;1.2190559917329098;-0.5486382924179906;1;0;PT/Lula;NO
2013;NO;Centralist;Centralist;President;Major;Local Government;Local Government;1.0;1.0;1.0;2.0;1.0;2.0;-0.2957555518295718;0.8170939195446204;-0.0196621934150469;-0.5072018807408287;1;0;PT/Lula;NO
2013;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;2.0;2.0;1.0;2.0;2.0;2.0;-0.6759176196697585;1.598944675892802;-0.0196621934150469;-0.5072018807408287;1;1;PT/Lula;NO
2013;NO;Centralist;Centralist;President;Major;Federal Government;Local Government;1.0;2.0;0.0;3.0;2.0;1.0;0.0210461713705836;0.0352431631964388;-0.0196621934150469;-0.0514013522920476;0;0;;NO
2013;NO;;;;President;State Government;Federal Government;2.0;2.0;2.0;2.0;3.0;1.0;0.5279289284908325;0.0352431631964388;-0.0196621934150469;-0.3828926457093429;0;1;PT/Lula;NO
2013;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;1.0;1.0;1.0;2.0;2.0;2.0;-1.4362417553501317;0.8170939195446204;-0.0196621934150469;;1;0;PSDB/DEM;NO
2013;NO;Centralist;Centralist;President;Major;Federal Government;Federal Government;1.0;1.0;1.0;2.0;1.0;2.0;0.274487549930708;0.0352431631964388;-0.0196621934150469;2.4679324776793967;0;0;PSDB/DEM;NO
2013;NO;Decentralist;Regionalist;Governor;Major;State Government;Local Government;0.0;0.0;0.0;2.0;2.0;2.0;-0.0423141732694474;0.0352431631964388;-0.0196621934150469;;0;0;PT/Lula;NO
2013;NO;Status Quo;Status Quo;No one;No one;Local Government;Local Government;3.0;3.0;3.0;3.0;3.0;3.0;-1.2461607214300383;0.8170939195446204;-2.4970985637109604;-0.4574781867282343;1;1;;NO
2013;NO;;;All;;;Local Government;1.0;3.0;3.0;3.0;1.0;3.0;1.5416944427313302;-1.5284583494999244;1.2190559917329098;;1;0;PT/Lula;NO
2013;NO;Centralist;Centralist;President;Major;Federal Government;All Levels;1.0;2.0;2.0;1.0;2.0;2.0;1.414973753451268;1.598944675892802;-0.0196621934150469;0.9430725279598384;1;0;;NO
2013;NO;Decentralist;Localist;Major;No one;Federal Government;Local Government;2.0;2.0;2.0;1.0;2.0;2.0;-1.1194400321499762;0.8170939195446204;1.2190559917329098;0.3905842765035676;0;0;PT/Lula;NO
2013;NO;Decentralist;Localist;Major;No one;State Government;Federal Government;1.0;1.0;0.0;3.0;1.0;1.0;-0.8659986535898517;0.8170939195446204;-1.2583803785630037;0.1143442944166;1;0;PT/Lula;NO
2013;NO;Decentralist;Regionalist;Governor;No one;Federal Government;All Levels;0.0;0.0;1.0;3.0;2.0;2.0;0.0210461713705836;0.0352431631964388;-0.0196621934150469;-0.3828926457093429;1;0;PT/Lula;NO
2013;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;1.0;1.0;3.0;3.0;3.0;1.0;-0.1690348625495096;0.0352431631964388;-0.0196621934150469;-0.5900747040951525;1;1;PT/Lula;NO
2013;NO;Decentralist;Localist;Major;Governor;Federal Government;Federal Government;3.0;2.0;1.0;3.0;2.0;2.0;0.844730651690988;-0.7466075931517427;-0.0196621934150469;-0.1591360226526686;1;1;;NO
2013;NO;;;President;;Federal Government;Federal Government;3.0;0.0;0.0;3.0;1.0;1.0;1.2882530641712058;0.8170939195446204;-0.0196621934150469;0.2800899411252477;0;0;PT/Lula;NO
2013;NO;Decentralist;Regionalist;Governor;No one;Local Government;Federal Government;3.0;3.0;3.0;3.0;3.0;3.0;0.1477668606506458;0.8170939195446204;-0.0196621934150469;-0.3000198223550191;0;1;PT/Lula;NO
2013;NO;Decentralist;Regionalist;Governor;No one;Local Government;Federal Government;1.0;3.0;1.0;2.0;2.0;2.0;-0.9293589982298828;0.8170939195446204;1.2190559917329098;-0.3000198223550191;1;0;;NO
2013;NO;Decentralist;Localist;Major;No one;Federal Government;Federal Government;0.0;0.0;0.0;3.0;1.0;1.0;0.844730651690988;-0.7466075931517427;-1.2583803785630037;-0.5436659230167312;1;0;PT/Lula;NO
2013;NO;;;No one;Major;Local Government;Federal Government;2.0;1.0;0.0;1.0;1.0;1.0;0.844730651690988;-0.7466075931517427;-0.0196621934150469;;0;0;PT/Lula;NO
2013;NO;Status Quo;Status Quo;No one;No one;;;2.0;1.0;2.0;2.0;;2.0;-0.6759176196697585;1.598944675892802;2.4577741768808665;-0.1618956876703676;0;0;;NO
2013;NO;Decentralist;Regionalist;Governor;No one;Local Government;Federal Government;1.0;1.0;1.0;3.0;2.0;1.0;0.274487549930708;0.8170939195446204;-0.0196621934150469;-0.0790228643160437;0;0;PT/Lula;NO
2013;NO;Decentralist;Regionalist;Governor;Major;State Government;Federal Government;3.0;3.0;3.0;2.0;3.0;3.0;0.9080909963310192;1.598944675892802;-0.0196621934150469;1.3574366447314576;1;0;;NO
2013;NO;;;No one;Major;All Levels;Federal Government;1.0;2.0;0.0;2.0;1.0;1.0;-0.6759176196697585;0.8170939195446204;-2.4970985637109604;-0.2171469990006952;1;0;PSDB/DEM;NO
2013;NO;;;All;;All Levels;All Levels;3.0;3.0;;3.0;3.0;3.0;0.9714513409710502;-0.7466075931517427;-0.0196621934150469;;1;0;PT/Lula;NO
2013;NO;Centralist;Centralist;President;Major;Federal Government;Federal Government;2.0;2.0;2.0;2.0;2.0;2.0;0.4645685838508014;0.0352431631964388;-0.0196621934150469;-0.2723983103310229;0;0;;NO
2013;NO;;;No one;;Local Government;Federal Government;1.0;1.0;1.0;3.0;1.0;2.0;-0.1690348625495096;0.0352431631964388;-0.0196621934150469;-0.5210167803939945;1;0;PT/Lula;NO
2013;NO;Decentralist;Localist;Major;President;Federal Government;Federal Government;3.0;2.0;2.0;3.0;2.0;3.0;-1.3095210660700696;0.8170939195446204;-0.0196621934150469;-0.5072018807408287;1;0;PT/Lula;NO
2013;NO;Centralist;Centralist;President;Major;Federal Government;State Government;3.0;1.0;1.0;3.0;1.0;2.0;-0.2957555518295718;0.0352431631964388;-0.0196621934150469;;1;1;PT/Lula;NO
2013;NO;;;No one;;State Government;Federal Government;3.0;3.0;;2.0;;3.0;-0.1690348625495096;0.8170939195446204;-0.0196621934150469;;1;0;PT/Lula;NO
2013;NO;Decentralist;Localist;Major;Governor;State Government;Local Government;3.0;3.0;1.0;1.0;3.0;3.0;-1.689683133910256;0.8170939195446204;-0.0196621934150469;-0.4657654690636668;1;0;;NO
2013;NO;Decentralist;Regionalist;Governor;No one;All Levels;State Government;1.0;3.0;1.0;3.0;2.0;2.0;2.11193754449161;-0.7466075931517427;-0.0196621934150469;-0.5797156011758621;1;0;PT/Lula;NO
2013;NO;;;No one;Major;Federal Government;Federal Government;3.0;0.0;0.0;3.0;1.0;3.0;-1.626322789270225;0.0352431631964388;-0.0196621934150469;-0.2723983103310229;1;0;PT/Lula;NO
2013;NO;Decentralist;Decentralist;No one;President;Federal Government;Federal Government;0.0;0.0;0.0;2.0;2.0;1.0;-1.1828003767900073;0.0352431631964388;-1.2583803785630037;;0;0;;NO
2013;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;0.0;0.0;0.0;1.0;1.0;1.0;-1.562962444630194;1.598944675892802;1.2190559917329098;0.9430725279598384;1;1;;NO
2013;NO;;;No one;All;All Levels;Federal Government;3.0;1.0;3.0;3.0;3.0;1.0;0.3378478945707391;1.598944675892802;-0.0196621934150469;-0.362174439870762;1;1;PT/Lula;NO
2013;NO;;;No one;;All Levels;State Government;3.0;3.0;2.0;3.0;2.0;2.0;1.2882530641712058;0.8170939195446204;-1.2583803785630037;-0.1839978696589657;1;0;PT/Lula;NO
2013;NO;;;No one;;All Levels;State Government;3.0;3.0;2.0;3.0;3.0;3.0;-0.2323952071895407;0.0352431631964388;-0.0196621934150469;0.3215263528024096;1;0;;NO
2013;NO;Status Quo;Status Quo;No one;No one;Federal Government;State Government;1.0;2.0;2.0;2.0;1.0;1.0;-1.4362417553501317;0.8170939195446204;-0.0196621934150469;-0.5279200865794097;1;0;PT/Lula;NO
2013;NO;Centralist;Centralist;President;Major;All Levels;Federal Government;1.0;0.0;0.0;1.0;1.0;1.0;0.6546496177708947;-0.7466075931517427;-0.0196621934150469;;0;0;PT/Lula;NO
2013;NO;;;;No one;State Government;Federal Government;2.0;3.0;1.0;2.0;2.0;2.0;-1.4362417553501317;0.8170939195446204;-0.0196621934150469;-0.5279200865794097;1;0;PT/Lula;NO
2013;NO;;;No one;Governor;Federal Government;Federal Government;2.0;2.0;1.0;2.0;2.0;2.0;-0.8026383089498207;0.8170939195446204;-0.0196621934150469;-0.0928377639692095;0;0;PT/Lula;NO
2013;NO;;;;;Federal Government;;3.0;2.0;1.0;3.0;1.0;2.0;-0.6759176196697585;-0.7466075931517427;-0.0196621934150469;;0;0;PT/Lula;NO
2013;NO;Status Quo;Status Quo;No one;No one;Local Government;Local Government;2.0;2.0;2.0;2.0;2.0;2.0;-1.1828003767900073;0.8170939195446204;-0.0196621934150469;0.6668325458728708;0;0;PT/Lula;NO
2013;NO;Status Quo;Status Quo;No one;No one;State Government;Federal Government;1.0;1.0;;3.0;1.0;2.0;1.985216855211548;-1.5284583494999244;-1.2583803785630037;;1;1;Others;NO
2013;NO;;;President;;Federal Government;Federal Government;2.0;1.0;1.0;2.0;1.0;2.0;-0.2323952071895407;-0.7466075931517427;-0.0196621934150469;-0.6149365511014496;1;0;PT/Lula;NO
2013;NO;Centralist;Centralist;President;No one;Federal Government;Federal Government;3.0;3.0;3.0;2.0;3.0;2.0;0.4012082392107703;0.0352431631964388;-0.0196621934150469;;1;0;PT/Lula;NO
2013;NO;Decentralist;Localist;Major;President;Local Government;Local Government;2.0;2.0;2.0;2.0;1.0;1.0;0.3378478945707391;1.598944675892802;-0.0196621934150469;4.257985462132791;1;0;PSDB/DEM;NO
2013;NO;Centralist;Centralist;President;Governor and Major;All Levels;Federal Government;3.0;2.0;2.0;3.0;2.0;2.0;-0.4858365857496651;0.8170939195446204;-0.0196621934150469;-0.449190904392802;0;0;PT/Lula;NO
2013;NO;Status Quo;Status Quo;No one;No one;All Levels;All Levels;3.0;0.0;0.0;3.0;1.0;1.0;0.0210461713705836;1.598944675892802;-0.0196621934150469;1.3574366447314576;0;0;PT/Lula;NO
2013;NO;Decentralist;Decentralist;No one;President;Federal Government;Local Government;0.0;1.0;2.0;3.0;3.0;3.0;-0.8026383089498207;0.0352431631964388;-0.0196621934150469;0.1143442944166;0;0;PSDB/DEM;NO
2013;NO;Decentralist;Regionalist;Governor;President;Federal Government;Federal Government;2.0;2.0;2.0;3.0;3.0;3.0;-1.4362417553501317;0.8170939195446204;-0.0196621934150469;-0.1342741756463714;1;1;PT/Lula;NO
2013;NO;Decentralist;Regionalist;Governor;Major;Federal Government;State Government;1.0;2.0;2.0;2.0;2.0;2.0;0.9714513409710502;-0.7466075931517427;1.2190559917329098;-0.3000198223550191;0;0;PT/Lula;NO
2013;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;3.0;1.0;3.0;3.0;3.0;3.0;-0.5491969303896963;0.8170939195446204;-0.0196621934150469;;1;0;;NO
2013;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;1.0;0.0;0.0;2.0;1.0;1.0;-0.2323952071895407;-0.7466075931517427;-0.0196621934150469;-0.3690777460561771;1;1;PT/Lula;NO
2013;NO;;;No one;Major;Federal Government;Federal Government;3.0;1.0;1.0;3.0;2.0;2.0;0.5279289284908325;0.8170939195446204;-0.0196621934150469;-0.5900747040951525;1;0;PT/Lula;NO
